,Longitude,Latitude,have_plant
1435,-116.96286039895725,34.72863232043148,0
1436,-118.36987288997278,33.89802995470411,0
1437,-115.9119173887659,34.88021615210732,0
1438,-120.85155871925691,40.67706460223318,0
1439,-122.81978874314848,41.64613438294768,0
1440,-123.28742989967279,39.91210060304501,0
1441,-122.1336027995662,38.84934956431058,0
1442,-121.08007298449633,39.396477229958464,0
1443,-114.70045663168723,32.79130541259728,0
1444,-123.10534321774615,40.74644364059215,0
1445,-117.13164494133916,35.04025510069229,0
1446,-120.24821871031432,34.65959503917483,0
1447,-121.73138223124462,38.79176731792132,0
1448,-122.6920165933087,37.951010655140514,0
1449,-120.76224316891448,35.49263090752782,0
1450,-115.15211653461202,34.76752662085127,0
1451,-118.95633260478489,34.64609398062456,0
1452,-121.00476226157042,41.36741577048446,0
1453,-120.15184508102395,40.044773893030175,0
1454,-122.19256753247903,38.771299201107325,0
1455,-120.11518070086329,41.12409865405445,0
1456,-116.77893925618446,35.57750942573777,0
1457,-120.50558206440455,38.974468155192035,0
1458,-117.54718828000465,35.20604829470633,0
1459,-123.45343099587575,39.813287771802855,0
1460,-116.3121360114624,34.42507185869047,0
1461,-121.63528502657368,41.46675456799399,0
1462,-118.85496248915993,36.079677913810364,0
1463,-119.20896223080854,35.41432589148177,0
1464,-116.46548328625657,32.8491566242903,0
1465,-122.16545395255261,38.99282489699411,0
1466,-122.23377270622635,37.04716654227491,0
1467,-115.78171464685458,34.75086948973901,0
1468,-120.18682089735961,38.800309471097144,0
1469,-121.9123195668243,38.94815268934723,0
1470,-115.67766419755321,34.64159471342579,0
1471,-116.94011752407802,35.30088081724661,0
1472,-119.65496896605268,37.003128651004054,0
1473,-117.46695502747264,35.166982323078706,0
1474,-122.57818922132668,37.933518759781464,0
1475,-116.8017404986167,33.93693012412545,0
1476,-123.33194191248752,41.40005210009875,0
1477,-119.73641526777322,38.57429296898476,0
1478,-116.0230812363505,33.93686245190849,0
1479,-114.85767937240217,34.73928786904221,0
1480,-115.91895535043854,35.192135685489525,0
1481,-115.92673000977545,34.3921535246526,0
1482,-114.52500514250617,34.69888321496396,0
1483,-115.85449204737026,35.91498291904341,0
1484,-116.29424221839558,33.59017880578393,0
1485,-120.83843472376273,39.49500728441814,0
1486,-121.78167139409368,41.51460493174709,0
1487,-116.8193513534542,32.86121583418811,0
1488,-114.67188845502469,34.93870520126094,0
1489,-123.4589706566032,39.07493549547927,0
1490,-121.29378517750762,40.18546539040653,0
1491,-115.56203094925174,35.288707163319636,0
1492,-118.47510993068094,36.58505516249145,0
1493,-121.38269829325189,38.006413850160115,0
1494,-119.53762074704512,36.79939333122849,0
1495,-122.3922570004099,41.81720493405001,0
1496,-119.55476040125689,33.269662146572266,0
1497,-119.14215341948163,36.45289825371998,0
1498,-120.57288940783808,34.62395936725995,0
1499,-122.5412967748531,40.7683625699928,0
1500,-118.27568692486157,36.235495436012535,0
1501,-121.0443690848813,37.50257030030675,0
1502,-121.78049594209486,41.19932767064854,0
1503,-120.89751234933848,39.539808696558936,0
1504,-121.51614034698821,40.896376813266485,0
1505,-122.5705315679017,40.70585794515266,0
1506,-121.1448457650129,37.6944265796302,0
1507,-116.57399039479017,34.57058337602223,0
1508,-118.96890604937819,34.88605020598135,0
1509,-116.67478859987823,34.27031777808979,0
1510,-118.6435349509913,36.140447793505565,0
1511,-120.69973789792165,41.85433421483567,0
1512,-119.47769643191815,37.55231295506869,0
1513,-120.33422739694322,38.1862541142137,0
1514,-117.41884713594507,33.55123695163088,0
1515,-122.87773110788902,41.35087961999779,0
1516,-123.47478517455728,40.60185955519084,0
1517,-116.83753455322505,33.2458510765276,0
1518,-117.92528922699523,35.06207960723894,0
1519,-123.22333212417207,39.01450019954093,0
1520,-117.1443490893852,33.31938941621889,0
1521,-120.9053597365813,36.54115262779857,0
1522,-122.47241637122546,38.821213705071564,0
1523,-120.17967269608253,34.62704465025219,0
1524,-120.01694087919613,34.74205435141318,0
1525,-118.27495486639963,33.88588813880141,0
1526,-121.9288781599864,41.73311722662572,0
1527,-118.47297187131377,34.020992263504624,0
1528,-120.16108518941381,38.727158375148605,0
1529,-114.80881969976592,34.22633265865851,0
1530,-116.03849316789433,35.259880257375876,0
1531,-117.12192536946037,32.84739120556599,0
1532,-116.72335277987958,33.496737323420284,0
1533,-120.29738197652372,41.89891626808513,0
1534,-122.13028804604703,39.78351155477554,0
1535,-120.1678455464296,37.62521865998527,0
1536,-114.61387335868002,33.019056416557454,0
1537,-115.75197424933009,35.002484246446635,0
1538,-115.96348180160093,34.30365500110553,0
1539,-119.23271032809016,37.303044400442005,0
1540,-118.86787896472785,34.41598206321678,0
1541,-118.94626413836826,36.73083471713511,0
1542,-117.67921094449107,36.12590180262984,0
1543,-122.58913706841972,40.29825673297714,0
1544,-119.36310052546119,38.43201520425801,0
1545,-116.31957163704864,35.76765592815244,0
1546,-119.38783276786465,34.4251228820514,0
1547,-120.98792526249176,39.13673512770718,0
1548,-120.28744628764397,39.29696888355117,0
1549,-120.0964484194523,37.4275640096835,0
1550,-122.11991917026623,40.2383514915342,0
1551,-122.61072436705292,38.00961845618949,0
1552,-122.99817148383374,41.77154879885623,0
1553,-119.23528899791087,34.960529041159404,0
1554,-121.59943261779874,37.21346083491179,0
1555,-114.51215462734358,34.45010130342116,0
1556,-121.30408747502156,40.0433597891145,0
1557,-121.23206056263632,41.75511030521031,0
1558,-117.58084773656618,34.8622227963488,0
1559,-118.79438744398473,35.585809754397594,0
1560,-115.91501816794528,34.07759509745054,0
1561,-120.73025646430075,40.85376863798201,0
1562,-122.13742716427572,39.859857477137304,0
1563,-114.48999471762477,34.08480592327364,0
1564,-123.04426491008681,40.52492029243635,0
1565,-119.48790145674666,37.06597677385606,0
1566,-116.79046106619163,33.97170615261388,0
1567,-119.822472835322,34.9181767658396,0
1568,-123.14624787705357,40.14667161959935,0
1569,-121.03319100372937,36.888908395204545,0
1570,-117.08252672014936,35.71297123421527,0
1571,-121.1381414744696,41.36401264401371,0
1572,-121.078158915668,40.77653378963526,0
1573,-117.61518552636053,34.39440156102459,0
1574,-119.0468377137966,36.868241446333826,0
1575,-120.4267159645694,34.94073684271022,0
1576,-122.61892481172143,41.78769095121759,0
1577,-115.0404143625272,35.14517596548209,0
1578,-122.89552052610276,40.2926656256927,0
1579,-123.32729850400234,39.616098131511286,0
1580,-118.1698160894893,35.632489097385665,0
1581,-121.69513305764767,37.14409135734256,0
1582,-115.19299452428433,35.25454757622947,0
1583,-120.28736610792906,35.24875775594889,0
1584,-118.30463604791,35.627553868797655,0
1585,-118.58039893506954,36.72617065785173,0
1586,-120.97432727304316,36.45676426358567,0
1587,-119.99232669572949,37.48208088321973,0
1588,-117.70220936326483,35.55015449797236,0
1589,-119.4422530223703,38.59741233824941,0
1590,-115.42098152558906,35.16687603240258,0
1591,-122.18213629018997,38.45882285463804,0
1592,-115.69132018368794,33.96519958742855,0
1593,-120.85111517102975,41.32038110119926,0
1594,-121.77366904990338,39.456699666867856,0
1595,-118.23878355731259,37.31008021984121,0
1596,-115.79472561011474,33.48231532875573,0
1597,-120.50173117478553,41.5936339682554,0
1598,-117.49944711938873,35.991464463948894,0
1599,-116.86014978606104,35.81120055385918,0
1600,-122.88388415915196,39.01168392188662,0
1601,-120.14876296793298,38.64711089229001,0
1602,-118.01993198289333,33.96238209393284,0
1603,-117.44410614861134,35.05772978737878,0
1604,-116.41261883826947,35.948766102682264,0
1605,-117.18121826853444,35.566230429256585,0
1606,-121.03022385246122,38.29837944058354,0
1607,-117.75958920477322,36.22380814281578,0
1608,-121.43911231909593,39.73751871594697,0
1609,-123.68582832012352,39.55107640319046,0
1610,-117.71578216872962,36.68900734470624,0
1611,-119.76929727682864,35.24365728297428,0
1612,-118.3510573538014,34.35441554162238,0
1613,-123.86764653245321,40.39569215958482,0
1614,-115.31497128639798,34.41875416383867,0
1615,-120.45325464910542,41.811297238267194,0
1616,-117.50121574043393,35.9532004350339,0
1617,-115.65742106898064,35.09434604173853,0
1618,-122.79113338195225,38.266954666180375,0
1619,-121.73435982843002,36.92367956590964,0
1620,-118.759166877835,37.827390083407074,0
1621,-117.76362354466491,36.25559722651884,0
1622,-116.01448280739143,34.8765805032169,0
1623,-120.747403387018,41.985630375139785,0
1624,-121.27001986290193,41.6884511677816,0
1625,-119.57581733809235,34.031462372284054,0
1626,-114.60811782079189,33.731669641283084,0
1627,-117.29227975623076,36.07939275418853,0
1628,-123.06368195374917,40.48088330371074,0
1629,-122.862200690136,40.923610818943885,0
1630,-117.46279124689437,34.174070131691785,0
1631,-118.52493924228992,36.85838202721498,0
1632,-114.34436665116387,34.18478041880297,0
1633,-117.24513979464464,33.603675735898356,0
1634,-118.03553365225842,33.70775604163783,0
1635,-118.92172178539637,36.64071529845762,0
1636,-119.78437093082987,38.027722396373704,0
1637,-122.3055641016422,41.3780803452843,0
1638,-114.60316300642488,34.661347008807155,0
1639,-120.21545199065709,37.615169273607734,0
1640,-117.19820473868633,35.18957329793393,0
1641,-121.43680558322654,38.1667170580269,0
1642,-121.39184948895272,37.336360600069284,0
1643,-118.10242564288659,36.14851903875552,0
1644,-121.43879474305999,37.27634576254437,0
1645,-119.94560769966776,37.78440221865826,0
1646,-118.73545207467471,34.522653976279884,0
1647,-117.06677673809425,35.94518040171093,0
1648,-120.69532041702368,39.48782362468317,0
1649,-115.8960518827914,32.91531489386791,0
1650,-119.93202549741204,35.1107444052721,0
1651,-118.18147377988842,37.10376425492564,0
1652,-123.38432533430391,41.5692029548742,0
1653,-118.3979197072187,35.726207650338864,0
1654,-122.22236500961087,40.70752792937717,0
1655,-121.96448725380026,37.02527665028628,0
1656,-118.16872474363002,37.231654694506936,0
1657,-119.17030647178504,35.89636531368845,0
1658,-122.39736663358055,40.57408554813358,0
1659,-118.96208943848745,36.743268466970385,0
1660,-119.86456337840448,35.43815910505327,0
1661,-116.09623814455304,32.74307447899544,0
1662,-118.13446290792014,36.99456958799412,0
1663,-121.64334062289338,40.225258801584545,0
1664,-116.06543718544927,35.010840097295606,0
1665,-121.31831427491329,41.89898348301931,0
1666,-123.05914704988203,39.84882810842096,0
1667,-121.91724955383947,37.62567340810917,0
1668,-124.02450318434828,41.23403881137304,0
1669,-122.37024758650513,38.35169716188641,0
1670,-122.51278216980604,41.89455893227604,0
1671,-122.2497609036596,41.89281086021314,0
1672,-119.29225172230913,38.43429482266111,0
1673,-120.75332162585059,41.80470154586924,0
1674,-115.9870451198133,34.845162536454175,0
1675,-119.2758028058046,37.17065296809297,0
1676,-120.04410368051833,38.26137037519771,0
1677,-123.67400086327507,40.21421620809083,0
1678,-115.50553158503092,33.99421182757444,0
1679,-118.97668385039466,36.173542369250356,0
1680,-120.53858556877161,41.840050248630675,0
1681,-120.08098657955897,39.14126727098983,0
1682,-117.74173148585761,36.633256047296136,0
1683,-116.80840333256097,34.54006136559834,0
1684,-121.4207058332365,36.67325923209603,0
1685,-124.07695668794682,40.64814131746494,0
1686,-117.69309234668206,34.3056892356623,0
1687,-120.13181526561488,38.94675666109921,0
1688,-117.54467552951252,36.054591466680314,0
1689,-123.74295336263853,41.855386208837416,0
1690,-116.17638711649566,35.90188371165319,0
1691,-122.84467159394903,41.27521879327695,0
1692,-114.5414356302519,32.833784811468625,0
1693,-123.16631473205958,40.47008183497951,0
1694,-115.17029850778039,33.08887629142617,0
1695,-114.43045192435292,34.22742575323653,0
1696,-120.08149331543412,34.91902791973948,0
1697,-123.37214388846539,41.52298423352993,0
1698,-122.05560172317458,41.53282023429992,0
1699,-120.7173624161154,40.94051758697244,0
1700,-121.53184350623243,38.005135734326984,0
1701,-121.31528269389689,41.473836420282545,0
1702,-115.0697479350378,33.449290641157425,0
1703,-121.89208261318099,40.369077424613494,0
1704,-116.794580685151,34.09900216419761,0
1705,-122.5878542460474,39.94918971612907,0
1706,-120.78463395936338,39.57788069662345,0
1707,-121.41210383914999,37.59033070967533,0
1708,-123.33832868861181,41.41872252230598,0
1709,-116.38248268205056,32.885148116382574,0
1710,-122.76575643256434,37.96531296237625,0
1711,-121.82677117907646,39.945890447439275,0
1712,-121.9552935381934,39.36684608052567,0
1713,-116.3683550248023,35.658016465933436,0
1714,-116.61734133670751,35.234749482941815,0
1715,-120.52070288497276,37.1067478029466,0
1716,-122.39322452192472,39.11095405939564,0
1717,-119.9799528877907,37.69535291584865,0
1718,-115.76509618601227,34.929433067328056,0
1719,-121.82459570597071,39.70247218880976,0
1720,-116.09467803058058,33.24547226102909,0
1721,-114.87929140910137,33.22109080632375,0
1722,-118.69456055413238,35.20620699489197,0
1723,-120.00454220990385,36.62220936590544,0
1724,-114.7463480692393,33.24276418277303,0
1725,-121.82274334282386,36.53459381466241,0
1726,-120.23690190007147,35.543789401913415,0
1727,-117.19366443688088,35.45254657925212,0
1728,-115.17598408638897,35.27415306258301,0
1729,-122.12097684938901,38.8005294773041,0
1730,-119.212688170261,37.447334720548604,0
1731,-117.0098940306725,35.9658722669388,0
1732,-115.03529118804879,33.258490077196704,0
1733,-120.04759671433052,39.399424969528575,0
1734,-118.45858639945509,36.72038784837681,0
1735,-118.40744332567405,36.789852863681666,0
1736,-120.08593097391785,38.451663621718765,0
1737,-121.5828274836411,38.11730660045764,0
1738,-122.59297075950401,41.5225965845371,0
1739,-122.82063191228849,41.61692773215108,0
1740,-119.13720282975196,36.52069280953329,0
1741,-119.4252096996427,37.24896853544139,0
1742,-116.89023204097236,34.95211221348521,0
1743,-119.60721120426535,35.70203908630728,0
1744,-121.7777554947904,36.375070664904854,0
1745,-118.87849205557953,34.457514529348,0
1746,-121.33520248667334,37.522953758978524,0
1747,-118.61474865575457,37.233231652112686,0
1748,-119.85986116560537,38.008385584653745,0
1749,-116.84636277061713,35.90073437540279,0
1750,-116.47096934791578,35.55605661146732,0
1751,-123.56359826604066,41.12040344148907,0
1752,-116.75990656333603,35.81361426518207,0
1753,-123.69202764401048,41.89869004550963,0
1754,-118.52802481066456,37.833479287906215,0
1755,-116.54701152006682,33.618418130321864,0
1756,-121.50337014817771,39.992960551325986,0
1757,-121.97568535158157,38.842988876703096,0
1758,-115.7788488010324,34.97230805818607,0
1759,-122.50597614255692,40.681318150232975,0
1760,-120.8617470377484,41.3897419129266,0
1761,-120.29583266609202,40.512417114150246,0
1762,-120.5296036474889,41.30618475802051,0
1763,-121.22947524656685,36.988407328475816,0
1764,-119.89200396163338,36.54615294860316,0
1765,-118.11046648228182,36.02367208424974,0
1766,-122.78076416994105,40.46312369577085,0
1767,-121.84139610503998,39.53160582404844,0
1768,-116.74910270035957,35.16740443945576,0
1769,-117.40661422329137,35.157173999345595,0
1770,-120.832023073691,37.16481826568493,0
1771,-124.21942152146421,40.71937216746844,0
1772,-123.0709737022219,40.715159108124425,0
1773,-115.65511939583914,35.184424288423656,0
1774,-121.14206411715003,40.786477211096326,0
1775,-119.69559848490442,37.82872712442912,0
1776,-122.92881928306262,38.331279183829906,0
1777,-117.23382143207105,32.89638624996168,0
1778,-116.12819283089812,35.761189137262136,0
1779,-122.62592020781338,40.41957373439474,0
1780,-119.16203550475625,36.60420225527634,0
1781,-121.4500582120188,39.72086391585861,0
1782,-116.68379604968763,33.74243115290091,0
1783,-119.21701471028092,34.32867921436538,0
1784,-123.541851361271,41.280877839856124,0
1785,-118.60320412895184,37.063188540638166,0
1786,-121.3339720781334,41.10041078616314,0
1787,-120.35185174876477,41.226607173760605,0
1788,-117.4242751547019,36.19983606666762,0
1789,-123.1412807618803,40.266564849774646,0
1790,-123.25278086978913,38.52833532536157,0
1791,-122.5262538953483,40.24876024685177,0
1792,-121.57225827330055,41.769873702874094,0
1793,-120.88739984172342,36.78413634464221,0
1794,-115.03847019199276,34.519125196700244,0
1795,-123.1257342789232,40.4445120692167,0
1796,-119.33928577791077,36.09211074634016,0
1797,-121.55314809938196,40.297352781366286,0
1798,-117.61591159119814,35.90460373319369,0
1799,-122.1263019635541,37.85809978618472,0
1800,-121.37408389833764,36.211672103288194,0
1801,-115.11419719351674,34.06909601828283,0
1802,-116.42939291696277,35.77313579932689,0
1803,-118.02467419160389,36.806185068700934,0
1804,-123.46422827252825,41.435630575521216,0
1805,-118.66369666570745,36.49290209459654,0
1806,-123.27204509806906,41.16412743179297,0
1807,-119.57862721846529,34.51945457458833,0
1808,-121.2713351027609,40.83456400064854,0
1809,-122.65545550916882,39.71818779230447,0
1810,-123.98255708394711,41.96540675982849,0
1811,-120.27126580731672,34.71737673481954,0
1812,-120.63488756962941,35.730464364257784,0
1813,-122.37348003104253,38.36115022130186,0
1814,-123.54184804513424,39.35418073119057,0
1815,-116.3933343233535,33.45803014410193,0
1816,-121.04023287846664,36.6346804021679,0
1817,-120.69931884579417,40.535138504524255,0
1818,-123.75710959805006,41.351783861526876,0
1819,-117.94486024456529,37.00719124512537,0
1820,-114.42801721219708,34.532304314070984,0
1821,-117.17727367750659,35.48686374858216,0
1822,-119.80543041066413,34.568491935438146,0
1823,-120.05845617566831,34.021204905819104,0
1824,-120.60327417482529,39.524357430843295,0
1825,-121.14875314781465,35.899505001587826,0
1826,-118.27382927431839,35.6708689022831,0
1827,-119.55520286942262,35.46798201799787,0
1828,-119.53149976601587,36.25570026154182,0
1829,-119.72059609573198,36.54185427603648,0
1830,-119.91651197749151,38.35378812758081,0
1831,-120.17791021561246,38.00557252880355,0
1832,-121.42951959496162,41.42803164416021,0
1833,-118.65616954111717,37.169052720248914,0
1834,-120.5911212099201,36.07852513099143,0
1835,-123.71015568717603,41.32320696034845,0
1836,-116.8368240935293,36.289284923257014,0
1837,-122.80860521510458,39.25691872874093,0
1838,-117.20017364292708,34.058004434385836,0
1839,-115.8410519759129,35.678822515235765,0
1840,-114.34484829975023,34.390064415657726,0
1841,-118.08070261887667,36.69356783115902,0
1842,-120.46768979532564,39.18207599629088,0
1843,-116.22935677016581,35.487266215364805,0
1844,-122.7857327075123,41.25450346159497,0
1845,-117.53420093109602,35.12361822550371,0
1846,-115.74655754615063,34.05648921132327,0
1847,-119.2154283368375,34.714706748170926,0
1848,-123.22545597093621,41.00358412356124,0
1849,-121.73208597367966,40.83172543479096,0
1850,-115.46627348411107,35.145277164636404,0
1851,-116.19577319901059,35.44245857809827,0
1852,-119.44704675532823,38.366469989260594,0
1853,-122.79477651563865,39.45795026852379,0
1854,-120.20799165276352,35.00141809767436,0
1855,-121.31857522111154,35.93531266463248,0
1856,-123.27891332562692,41.96819294935102,0
1857,-121.19078094037255,41.994296157911435,0
1858,-118.49671518117505,36.819930173105874,0
1859,-120.25916192753574,41.49432652174047,0
1860,-123.10651000206111,38.99157870861633,0
1861,-123.39799782498416,39.836346400738066,0
1862,-119.80446500538346,36.87885373284845,0
1863,-118.8078215397169,37.572708741573535,0
1864,-120.31606789800684,39.715441621992916,0
1865,-116.77264752618215,35.85991254110877,0
1866,-114.96776009817293,34.48569907427896,0
1867,-117.5461760362879,36.234315213661255,0
1868,-116.73946252095173,33.5883639018527,0
1869,-122.24319030768574,41.09943807691391,0
1870,-118.58661870780156,35.978828196894675,0
1871,-116.00233750397109,32.73580006952541,0
1872,-120.79612645578345,37.872244086240165,0
1873,-116.78195859430006,35.961543801428796,0
1874,-121.06163838998884,40.050199074170145,0
1875,-118.47885440979155,37.318642396445945,0
1876,-117.68296724807381,36.19544397383854,0
1877,-120.23135877568022,41.35845561688653,0
1878,-122.35630488427225,40.883787556818085,0
1879,-123.35211976752338,38.75165831394922,0
1880,-116.7068934921964,35.61660426044798,0
1881,-121.65843509017705,41.80987139952333,0
1882,-117.74422052513466,36.79461937964985,0
1883,-122.03488264282741,39.65785219850168,0
1884,-117.31846523551627,35.17296473551808,0
1885,-117.06873293506816,35.530138587799804,0
1886,-122.53535592716715,40.56791337589923,0
1887,-120.25922015810832,37.59523813741642,0
1888,-115.74845784616815,35.41180772249103,0
1889,-115.26845356342258,35.1220887492353,0
1890,-121.78961489309157,40.08149783470229,0
1891,-123.233110226915,38.642575809469584,0
1892,-120.90233768714636,41.05454928953392,0
1893,-121.22483532763808,39.485781356578016,0
1894,-116.55312574324753,33.114770987015646,0
1895,-116.66662609160296,35.02447433247447,0
1896,-120.08318472824138,39.751001199148,0
1897,-121.21430108976625,36.09264632005757,0
1898,-120.55231893493954,39.74558201451972,0
1899,-121.97897475475278,37.980856735814214,0
1900,-121.2685065946385,40.74083384598485,0
1901,-121.00520049821316,37.49878250024314,0
1902,-120.32101649635054,41.53700749374095,0
1903,-120.73191606189008,35.21688427289012,0
1904,-119.68980944175486,34.53833068981776,0
1905,-121.44207079351607,36.00519154955445,0
1906,-122.19205519974776,37.15011638684086,0
1907,-121.71582032596403,40.404766321831524,0
1908,-120.89752239870883,39.88167185204998,0
1909,-122.8401274608766,41.25858514473241,0
1910,-121.20046735248047,40.90175382884895,0
1911,-120.26365356563788,39.17723855440448,0
1912,-120.39489762612615,38.36104031644014,0
1913,-119.37570052108208,36.7438016970994,0
1914,-121.55946886805935,36.303105494233264,0
1915,-122.64351114661024,39.653969561124185,0
1916,-120.47026067199836,39.06763794967371,0
1917,-122.28602956230746,41.88261350186656,0
1918,-119.2619764365143,34.536952679481686,0
1919,-122.41909053253404,38.29601569292614,0
1920,-120.72847607010159,36.206160450259496,0
1921,-116.98052282018914,34.859287675275425,0
1922,-122.74378839666132,40.896683929963864,0
1923,-115.3625525088147,34.11339808827677,0
1924,-120.0892935103178,35.51365300254386,0
1925,-123.9203017205368,41.625116612716674,0
1926,-120.30497660174703,34.93082799549406,0
1927,-116.09737540242315,35.41543637329146,0
1928,-119.68012611155696,37.48999486045126,0
1929,-122.76584471062736,41.402036379431,0
1930,-119.25813570536089,36.5897539828557,0
1931,-115.35096603872394,34.94842640879642,0
1932,-118.49802549815843,35.13350023391026,0
1933,-123.39011862849577,40.02576570711444,0
1934,-115.66048988427322,35.79396349402976,0
1935,-118.81280455832808,36.24036236203916,0
1936,-121.93890943366678,41.80206450851327,0
1937,-119.14199338624228,35.91543071423128,0
1938,-119.9048716874932,34.88930424429731,0
1939,-121.4281845412515,39.866900580561484,0
1940,-120.38733049786522,37.61695683729429,0
1941,-121.07523698582818,41.20923509536324,0
1942,-119.48424951076534,37.26337047578179,0
1943,-120.0107736585144,39.1129858176635,0
1944,-116.8368676011295,35.07292255777441,0
1945,-121.70782330753595,41.23988853274107,0
1946,-118.8545935600752,38.07059587262211,0
1947,-114.89594109482528,33.39163118985542,0
1948,-116.81325785398701,35.73040889446265,0
1949,-116.99983452416257,36.392139773076146,0
1950,-124.02784002895282,41.54355292587798,0
1951,-118.35795905871906,35.23370176943909,0
1952,-119.93216260740964,37.09602334285632,0
1953,-114.8423884754021,34.436926547642386,0
1954,-120.4903555535523,40.691178669915494,0
1955,-118.30422127953113,35.23781681692015,0
1956,-119.4608713235985,36.928109840125266,0
1957,-115.30846898447113,34.76505033301478,0
1958,-119.66773851168061,37.18530105905095,0
1959,-117.22553422323826,35.40255435216718,0
1960,-118.00631083515422,35.80898719196774,0
1961,-115.61937744953906,33.34331987544042,0
1962,-119.85629679813322,38.32305826087848,0
1963,-121.59577837474791,36.98492273576048,0
1964,-123.16379721049532,40.32142687626391,0
1965,-115.10345132507103,34.70452482894458,0
1966,-118.65489346308253,36.576676825123265,0
1967,-119.55559567339667,38.0521547537755,0
1968,-120.93186346528238,36.480430197523965,0
1969,-117.78825776734986,34.43977068994459,0
1970,-116.26687953884786,33.33800796640758,0
1971,-121.3300695154955,37.22763166541074,0
1972,-117.7462188528345,35.22851449833927,0
1973,-122.79822463533665,38.36606911288792,0
1974,-114.5392236747366,33.91553834431512,0
1975,-118.40049326271459,35.62534429293335,0
1976,-120.06702216711959,40.737342525626694,0
1977,-122.07344506172713,37.32397615462988,0
1978,-119.59232926813073,38.16836701103993,0
1979,-120.59231887173634,39.67735129438247,0
1980,-115.16943505979202,34.05500392903109,0
1981,-119.51759871336863,38.540492442631454,0
1982,-119.40836828987536,38.51087841708852,0
1983,-116.90367407532615,34.074932497563104,0
1984,-116.06943282324215,32.89635049740119,0
1985,-116.8562407299437,34.49372167175674,0
1986,-115.90538818422996,35.65572014807614,0
1987,-123.64807935321463,39.857819369385375,0
1988,-119.20811146007047,36.084307112064614,0
1989,-120.64500273203622,41.000785131650304,0
1990,-119.96219607400589,38.70093986543546,0
1991,-118.43301332311377,32.85387086465172,0
1992,-122.77052316346054,41.162319708591355,0
1993,-123.27047375325277,39.31543772938977,0
1994,-117.10916273440075,36.35855344203468,0
1995,-115.22763878932274,32.93959975861371,0
1996,-121.99273960204744,37.29424490262488,0
1997,-121.7782622994608,36.332223038459276,0
1998,-114.57605198280282,33.7700718038052,0
1999,-121.8638744833363,37.8573720436414,0
2000,-116.49491973694676,33.51427853842066,0
2001,-118.37345008944763,35.78706309359055,0
2002,-122.11576039256369,41.02659955865246,0
2003,-118.90058579606178,36.841356876369716,0
2004,-118.90791737457758,35.415123243912525,0
2005,-122.25232662848309,39.3912763323311,0
2006,-118.50222627773154,34.63057536087583,0
2007,-120.88982405494676,37.76588688936702,0
2008,-122.4195419413141,40.94536553034715,0
2009,-118.7718133989319,34.44202378697566,0
2010,-118.52586956210808,37.473427348248265,0
2011,-123.69909293637151,40.69970696305036,0
2012,-115.05436410788332,33.64689730507448,0
2013,-116.67040878229852,35.562925770843414,0
2014,-124.00700742448382,40.15724002062922,0
2015,-122.45900598343196,38.42708317033468,0
2016,-120.5958225300924,39.656939800985604,0
2017,-120.86455386367429,39.13049834122597,0
2018,-117.80009446433263,37.085545333403445,0
2019,-114.75938501044331,34.61224770741396,0
2020,-114.33148617178686,34.27938980901333,0
2021,-115.12001144491724,34.94398278509754,0
2022,-114.50794767866866,34.32899073189726,0
2023,-114.88165085116141,33.327929816811825,0
2024,-115.86037157851902,33.75241433538132,0
2025,-117.61565282309905,33.85213612924512,0
2026,-118.50895993636541,35.00956451817229,0
2027,-114.78614781328181,33.41933356700878,0
2028,-118.83229048809727,36.78155436258608,0
2029,-117.95208550393104,37.50654444818938,0
2030,-118.1077969240052,34.21875830032266,0
2031,-115.05399061154952,34.05235260055294,0
2032,-115.09367499740665,33.43840307929957,0
2033,-117.62052589440846,35.0264873743504,0
2034,-123.331058463376,41.131516129564254,0
2035,-121.66889771539932,37.40852156902183,0
2036,-119.83984591965763,37.10582355407474,0
2037,-116.36916261962013,33.18802728007855,0
2038,-121.59782587914414,37.627499500038006,0
2039,-120.73681842248767,36.67011010224716,0
2040,-115.22530401489132,33.41277988430307,0
2041,-121.24862770967668,37.242007585188716,0
2042,-118.75194208287003,36.47718072272356,0
2043,-120.26902764357389,41.71387641204251,0
2044,-122.29225577946117,40.41485338680542,0
2045,-123.29844051979623,40.723109924256974,0
2046,-118.73878755016764,36.76521094119046,0
2047,-119.89314512321567,37.04847880409037,0
2048,-121.47019679784106,41.726575052575555,0
2049,-117.99289430212126,37.532088716814194,0
2050,-121.99105414218437,42.00417710690894,0
2051,-118.16826180920866,35.46023508115458,0
2052,-116.85086795824083,35.122779894470916,0
2053,-121.24670776702239,38.03612362089105,0
2054,-117.7723117986725,36.053123578749,0
2055,-119.30875378849748,37.43281353109208,0
2056,-117.41795647020552,36.63578601496876,0
2057,-119.05014569498842,35.02593312964681,0
2058,-120.41934947824575,39.94954473501183,0
2059,-123.70235815260268,39.12759494714429,0
2060,-115.10620927548966,32.71291069952569,0
2061,-117.3564134332408,33.68029327206591,0
2062,-119.15859685989844,36.98329595873825,0
2063,-120.47279572734772,39.683246934262435,0
2064,-122.61794988247381,40.33553943840063,0
2065,-122.50134343196241,39.21456433756776,0
2066,-121.42211510830822,36.506286532286964,0
2067,-118.56983101255683,36.62679530529891,0
2068,-119.68787718753542,34.43875247126864,0
2069,-115.34625109639326,33.90401206877611,0
2070,-116.77156632573976,36.545639871005896,0
